dataset,split,doc_id,document_type,schema_name,gold_available,source_path,text,char_count,token_count_whitespace,sentence_count,entity_count,relation_count,annotation_file_count,label_types,text_sha256,parse_status,eligible,length_bucket,notes
SciER,train,210164920__167,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,210164920__168,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,210164920__169,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,210164920__170,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,210164920__171,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,210164920__172,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,210164920__173,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,210164920__174,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,210164920__175,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,210164920__176,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,210164920__177,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,210164920__178,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,210164920__179,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__4,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__5,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__6,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__7,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__8,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__9,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__10,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__11,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__12,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,51876625__13,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__14,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__15,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,51876625__16,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,51876625__17,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__18,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__19,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__20,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__21,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__22,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__23,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,51876625__24,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__25,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
SciER,train,51876625__26,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__27,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__28,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__29,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__30,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,51876625__31,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__32,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__33,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__34,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__35,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__36,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__37,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__38,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,51876625__39,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__40,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__41,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__42,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,51876625__43,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,51876625__44,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__45,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__46,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__47,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__48,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__49,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,51876625__50,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,51876625__51,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,51876625__52,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__4,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__5,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__6,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__7,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__8,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__9,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__10,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__11,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__12,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__13,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__14,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__15,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__16,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__17,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__18,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__19,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__20,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__21,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__22,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,195347056__23,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__24,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__25,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__26,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__27,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__28,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__29,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__30,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__31,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__32,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__33,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__34,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__35,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__36,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__37,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__38,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,195347056__39,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,24,0,0,,,missing_text,0,,
SciER,train,195347056__40,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__41,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,195347056__42,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__43,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__44,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__45,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__46,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__47,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__48,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,22,0,0,,,missing_text,0,,
SciER,train,195347056__49,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,195347056__50,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__51,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,195347056__52,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__53,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,195347056__54,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,24,0,0,,,missing_text,0,,
SciER,train,195347056__55,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__56,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__57,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__58,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__59,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__60,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__61,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__62,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__63,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__64,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,195347056__65,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,195347056__66,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,195347056__67,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,20,0,0,,,missing_text,0,,
SciER,train,195347056__68,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,train,195347056__69,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,14,0,0,,,missing_text,0,,
SciER,train,211020570__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__4,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__5,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__6,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__7,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__8,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__9,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__10,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__11,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__12,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__13,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__14,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__15,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__16,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,20,0,0,,,missing_text,0,,
SciER,train,211020570__17,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__18,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__19,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__20,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__21,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__22,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__23,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__24,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__25,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__26,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__27,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__28,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__29,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__30,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__31,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__32,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__33,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__34,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__35,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__36,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__37,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__38,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__39,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__40,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__41,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__42,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__43,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__44,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__45,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__46,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__47,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,train,211020570__48,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__49,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,0,0,0,,,missing_text,0,,
SciER,train,211020570__50,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__51,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__52,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__53,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__54,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__55,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__56,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__57,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__58,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__59,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__60,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__61,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__62,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__63,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,32,0,0,,,missing_text,0,,
SciER,train,211020570__64,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__65,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__66,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,211020570__67,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__68,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__69,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,train,211020570__70,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__71,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__72,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,16,0,0,,,missing_text,0,,
SciER,train,211020570__73,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__74,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__75,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__76,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,10,0,0,,,missing_text,0,,
SciER,train,211020570__77,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__78,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__79,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__80,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__81,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,211020570__82,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,12,0,0,,,missing_text,0,,
SciER,train,211020570__83,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__84,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__85,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__86,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,211020570__87,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,6,0,0,,,missing_text,0,,
SciER,train,52180375,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,4,0,0,,,missing_text,0,,
SciER,train,52180375__2,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,8,0,0,,,missing_text,0,,
SciER,train,52180375__3,full_document,scier_entity_relation,1,LLM/train.jsonl,,0,0,0,2,0,0,,,missing_text,0,,
